instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14046	14033	0.0009263878001852776
ta002	15268	15151	0.007722262556926936
ta003	13407	13301	0.007969325614615443
ta004	15501	15447	0.0034958244319285296
ta005	13590	13529	0.004508832877522359
ta006	13186	13123	0.004800731540044197
ta007	13576	13548	0.002066725715972837
ta008	14080	13948	0.00946372239747634
ta009	14315	14295	0.0013990905911157748
ta010	13007	12943	0.004944757784130418
ta011	21225	20911	0.015016020276409546
ta012	22684	22440	0.010873440285204991
ta013	19833	19833	0.0
ta014	18755	18710	0.002405130946018172
ta015	18773	18541	0.012512809449328515
ta016	19350	19245	0.005455962587685113
ta017	18376	18363	0.0007079453248379895
ta018	20275	20241	0.0016797589051924312
ta019	20449	20330	0.005853418593212002
ta020	21356	21320	0.0016885553470919325
ta021	33967	33623	0.010231091812152395
ta022	31587	31587	0.0
ta023	34274	33920	0.01043632075471698
ta024	31717	31611	0.003353263104615482
ta025	34671	34557	0.00329889747373904
ta026	32564	32564	0.0
ta027	33025	32922	0.0031286070105096897
ta028	32530	32412	0.003640626928298161
ta029	33814	33600	0.006369047619047619
ta030	32364	32262	0.003161614283057467
ta031	65341	64802	0.008317644517144533
ta032	68970	68051	0.013504577449265991
ta033	64854	63162	0.026788258763180393
ta034	69523	68226	0.019010347961187817
ta035	70343	69351	0.01430404752635146
ta036	67514	66841	0.010068670426833829
ta037	66836	66253	0.008799601527478001
ta038	65411	64332	0.01677236833924019
ta039	64002	62981	0.016211238309966496
ta040	70052	68770	0.018641849643740004
ta041	90098	87114	0.034253966067451846
ta042	85171	82820	0.02838686307655156
ta043	82138	79931	0.02761131475897962
ta044	88631	86446	0.025275894778243064
ta045	88491	86377	0.0244741076907047
ta046	88990	86587	0.027752433968147642
ta047	90529	88750	0.02004507042253521
ta048	88997	86727	0.026174086501320235
ta049	87810	85441	0.027726735408059363
ta050	90072	87998	0.02356871747085161
ta051	130166	125831	0.034450969951760696
ta052	121751	119247	0.020998431826377183
ta053	119945	116459	0.029933281240608282
ta054	124945	120261	0.03894862008464922
ta055	124281	118184	0.051589047586813784
ta056	124332	120586	0.031064966082298112
ta057	127269	122880	0.0357177734375
ta058	126244	122489	0.03065581399146046
ta059	126483	121872	0.03783477747144545
ta060	127810	123954	0.031108314374687383
ta061	257504	253266	0.016733394928652088
ta062	246452	242281	0.017215547236473352
ta063	240407	237832	0.010826970298361868
ta064	231503	227738	0.016532155371523416
ta065	244168	240301	0.016092317551737196
ta066	235987	232342	0.015688080502018576
ta067	244497	240366	0.01718629090636779
ta068	234854	230945	0.016926107947779774
ta069	251695	247921	0.015222591067315798
ta070	248690	242933	0.023697892011377623
ta071	308115	298385	0.032608877792114216
ta072	281799	274384	0.027024170505568837
ta073	298453	288114	0.03588510103639531
ta074	310417	301044	0.031134983590438606
ta075	293115	284681	0.02962614294596408
ta076	277181	269686	0.02779157983729226
ta077	290303	279463	0.03878867685525454
ta078	298744	290908	0.026936351011316292
ta079	314327	301970	0.04092128357121568
ta080	304775	291283	0.04631921533354161
ta081	385317	365463	0.05432560888516758
ta082	388047	372449	0.04187955934906524
ta083	388821	370027	0.05079088823248033
ta084	395421	372393	0.06183789706036365
ta085	385172	368915	0.04406706151823591
ta086	392400	370908	0.05794428807143551
ta087	396832	373408	0.06273031108064102
ta088	401960	384525	0.045341655288992914
ta089	397126	374423	0.060634629817078546
ta090	398260	379296	0.04999789082932591
ta091	1070889	1046314	0.023487213207507497
ta092	1052899	1034195	0.01808556413442339
ta093	1080272	1046902	0.03187499880600094
ta094	1053397	1030481	0.02223815868511889
ta095	1068431	1034027	0.03327185847178072
ta096	1026754	1006195	0.020432421150969743
ta097	1071987	1053051	0.017982035058131087
ta098	1054240	1044875	0.008962794592654623
ta099	1040991	1026137	0.014475649937581435
ta100	1047758	1030299	0.01694556628706812
ta101	1272480	1227733	0.036446849600035185
ta102	1294722	1245271	0.03971103478680544
ta103	1308907	1269673	0.030900869751502948
ta104	1285397	1238349	0.03799252068681769
ta105	1270263	1227214	0.03507864154092114
ta106	1273278	1227604	0.03720580903939707
ta107	1296553	1243707	0.042490715256889286
ta108	1290984	1246123	0.03600045902370793
ta109	1270159	1234936	0.028522125842958664
ta110	1295654	1250596	0.03602922126729975
ta111	6770261	6698656	0.010689457706142845
ta112	6916710	6770735	0.021559697728533164
ta113	6870769	6739645	0.019455624146375663
ta114	6907123	6785991	0.017850303662353812
ta115	6861538	6729486	0.01962289541875858
ta116	6793473	6724085	0.010319322257229051
ta117	6804163	6691468	0.0168415958949516
ta118	6852726	6783916	0.010143109083308226
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
