instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14041	14033	0.0005700848001140169
ta002	15393	15151	0.01597254306646426
ta003	13410	13301	0.008194872565972483
ta004	15627	15447	0.011652748106428433
ta005	13529	13529	0.0
ta006	13182	13123	0.004495923188295359
ta007	13557	13548	0.0006643046944198405
ta008	13948	13948	0.0
ta009	14320	14295	0.0017488632388947185
ta010	12950	12943	0.0005408328826392645
ta011	21101	20911	0.00908612691884654
ta012	22440	22440	0.0
ta013	19970	19833	0.00690767912065749
ta014	18904	18710	0.010368786745056119
ta015	18641	18541	0.005393452348848498
ta016	19357	19245	0.00581969342686412
ta017	18440	18363	0.004193214616348091
ta018	20362	20241	0.00597796551553777
ta019	20531	20330	0.009886866699458928
ta020	21335	21320	0.0007035647279549719
ta021	33823	33623	0.005948309193111858
ta022	31655	31587	0.0021527843733181373
ta023	33920	33920	0.0
ta024	31707	31611	0.003036917528708361
ta025	34683	34557	0.0036461498393957808
ta026	32714	32564	0.004606313720673136
ta027	33205	32922	0.008596075572565458
ta028	32412	32412	0.0
ta029	33810	33600	0.00625
ta030	32746	32262	0.015002169735292295
ta031	65369	64802	0.008749729946606586
ta032	69056	68051	0.01476833551307108
ta033	64457	63162	0.020502833982457808
ta034	69530	68226	0.01911294814293671
ta035	70474	69351	0.01619298928638376
ta036	67937	66841	0.016397121527206356
ta037	66848	66253	0.008980725401113911
ta038	65421	64332	0.016927811975377727
ta039	64006	62981	0.01627474952763532
ta040	69811	68770	0.01513741457030682
ta041	90154	87114	0.034896801891774
ta042	84816	82820	0.024100458826370443
ta043	82104	79931	0.02718594788004654
ta044	87846	86446	0.016195081322444068
ta045	88598	86377	0.025712863377982564
ta046	89916	86587	0.03844688001663067
ta047	90702	88750	0.021994366197183098
ta048	89611	86727	0.033253773334716984
ta049	87589	85441	0.025140155194812795
ta050	90471	87998	0.028102911429805224
ta051	129369	125831	0.02811707766766536
ta052	121858	119247	0.021895729033015506
ta053	119934	116459	0.029838827398483588
ta054	125240	120261	0.04140161814719651
ta055	123095	118184	0.04155384823664794
ta056	124156	120586	0.02960542683230226
ta057	128215	122880	0.043416341145833336
ta058	126466	122489	0.03246822163622856
ta059	125503	121872	0.02979355389260864
ta060	128455	123954	0.03631185762460268
ta061	257297	253266	0.015916072429777387
ta062	246482	242281	0.017339370400485388
ta063	240510	237832	0.011260049110296344
ta064	231457	227738	0.016330168878272402
ta065	244227	240301	0.016337842955293568
ta066	236082	232342	0.016096960515102735
ta067	244205	240366	0.015971476831165805
ta068	234978	230945	0.017463032323713438
ta069	251944	247921	0.01622694326015142
ta070	248700	242933	0.023739055624390264
ta071	308544	298385	0.03404661762488061
ta072	283073	274384	0.03166729838474547
ta073	298601	288114	0.03639878659141867
ta074	310054	301044	0.029929179787672233
ta075	292772	284681	0.02842128557929753
ta076	277578	269686	0.029263662184911342
ta077	291431	279463	0.04282498935458361
ta078	298728	290908	0.02688135080506552
ta079	313884	301970	0.039454250422227374
ta080	303000	291283	0.04022548518107819
ta081	387541	365463	0.06041104024210385
ta082	390033	372449	0.0472118330294886
ta083	390373	370027	0.05498517675737176
ta084	394718	372393	0.059950106473537365
ta085	386075	368915	0.0465147798273315
ta086	392684	370908	0.058709976597970386
ta087	396342	373408	0.06141807352815151
ta088	403246	384525	0.04868604121968663
ta089	397044	374423	0.06041562617681072
ta090	399611	379296	0.053559752805196995
ta091	1070836	1046314	0.023436559197334644
ta092	1052999	1034195	0.018182257698016333
ta093	1079721	1046902	0.031348684022000146
ta094	1054428	1030481	0.02323866233341517
ta095	1068506	1034027	0.03334439042694243
ta096	1026400	1006195	0.020080600678794865
ta097	1072034	1053051	0.018026667274424507
ta098	1054773	1044875	0.009472903457351358
ta099	1043010	1026137	0.01644322346821136
ta100	1050903	1030299	0.019998078227776595
ta101	1277783	1227733	0.040766192649378974
ta102	1300128	1245271	0.04405225850437375
ta103	1310127	1269673	0.03186174707975991
ta104	1287144	1238349	0.03940326999900674
ta105	1270952	1227214	0.03564007581399821
ta106	1276798	1227604	0.040073183208917534
ta107	1297901	1243707	0.04357457182439272
ta108	1294841	1246123	0.03909565909625294
ta109	1273320	1234936	0.031081772658664093
ta110	1294751	1250596	0.035307165543468876
ta111	6770710	6698656	0.010756486077207129
ta112	6917121	6770735	0.021620400148580618
ta113	6870365	6739645	0.01939568033627884
ta114	6907123	6785991	0.017850303662353812
ta115	6861538	6729486	0.01962289541875858
ta116	6792927	6724085	0.010238121618034276
ta117	6810722	6691468	0.017821799342087566
ta118	6852495	6783916	0.010109057954137404
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
