instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14060	14033	0.0019240362003848073
ta002	15159	15151	0.0005280179526103888
ta003	13358	13301	0.004285392075783776
ta004	15590	15447	0.009257460995662587
ta005	13611	13529	0.0060610540320792375
ta006	13197	13123	0.005638954507353501
ta007	13718	13548	0.012547977561263655
ta008	13980	13948	0.002294235732721537
ta009	14381	14295	0.006016089541797831
ta010	12988	12943	0.0034767828169667003
ta011	21225	20911	0.015016020276409546
ta012	22440	22440	0.0
ta013	19980	19833	0.007411889275450008
ta014	18843	18710	0.007108498129342598
ta015	18773	18541	0.012512809449328515
ta016	19357	19245	0.00581969342686412
ta017	18478	18363	0.006262593258182215
ta018	20275	20241	0.0016797589051924312
ta019	20462	20330	0.006492867683226758
ta020	21375	21320	0.0025797373358348967
ta021	33850	33623	0.006751330934181959
ta022	31587	31587	0.0
ta023	34152	33920	0.006839622641509434
ta024	31786	31611	0.005536047578374616
ta025	34747	34557	0.005498162456231733
ta026	32589	32564	0.0007677189534455226
ta027	33036	32922	0.0034627300893019866
ta028	32484	32412	0.0022213994816734544
ta029	33890	33600	0.008630952380952382
ta030	32317	32262	0.0017047920153741244
ta031	65299	64802	0.007669516372951452
ta032	68977	68051	0.013607441477715244
ta033	64946	63162	0.028244830752667743
ta034	69651	68226	0.020886465570310438
ta035	70705	69351	0.019523871321249872
ta036	67821	66841	0.01466165975972831
ta037	66922	66253	0.010097655955202029
ta038	65473	64332	0.017736118883292917
ta039	64108	62981	0.01789428557819025
ta040	70089	68770	0.01917987494547041
ta041	89747	87114	0.03022476295428978
ta042	85590	82820	0.03344602752958223
ta043	82215	79931	0.02857464563185748
ta044	88410	86446	0.022719385512342965
ta045	89241	86377	0.033156974657605615
ta046	89569	86587	0.03443935001790107
ta047	91031	88750	0.025701408450704226
ta048	89168	86727	0.02814579081485581
ta049	87230	85441	0.020938425346145293
ta050	90741	87998	0.03117116298097684
ta051	129915	125831	0.032456230976468436
ta052	122598	119247	0.028101335882663715
ta053	120436	116459	0.034149357284537905
ta054	125908	120261	0.046956203590523944
ta055	125654	118184	0.06320652541799228
ta056	125197	120586	0.038238269782561826
ta057	126608	122880	0.030338541666666666
ta058	128135	122489	0.046093934965588744
ta059	125931	121872	0.03330543521071288
ta060	128293	123954	0.0350049211804379
ta061	257767	253266	0.017771828828188545
ta062	246601	242281	0.017830535617733127
ta063	240572	237832	0.01152073732718894
ta064	231498	227738	0.016510200317909177
ta065	244394	240301	0.01703280469078364
ta066	236142	232342	0.016355200523366416
ta067	244253	240366	0.01617117229558257
ta068	234684	230945	0.01619000194851588
ta069	251850	247921	0.015847790223498616
ta070	248484	242933	0.02284992158331721
ta071	308514	298385	0.033946076377834006
ta072	282931	274384	0.031149775497113535
ta073	300559	288114	0.04319470765044392
ta074	310066	301044	0.029969041070408313
ta075	293210	284681	0.029959849796790092
ta076	277758	269686	0.029931105062925033
ta077	291832	279463	0.044259884134930205
ta078	299588	290908	0.029837611891044592
ta079	314588	301970	0.041785607841838594
ta080	304140	291283	0.044139204828294136
ta081	387658	365463	0.060731182089568576
ta082	392530	372449	0.05391610663473388
ta083	390353	370027	0.054931126647514913
ta084	395196	372393	0.06123369665917458
ta085	386630	368915	0.04801919141265603
ta086	392640	370908	0.0585913487980847
ta087	398827	373408	0.06807299254434827
ta088	401766	384525	0.044837136727130876
ta089	399768	374423	0.06769082027546384
ta090	401042	379296	0.057332531848477176
ta091	1072771	1046314	0.02528590843666433
ta092	1054338	1034195	0.01947698451452579
ta093	1082001	1046902	0.033526538300624124
ta094	1057907	1030481	0.026614755633534243
ta095	1068595	1034027	0.033430461680400994
ta096	1028378	1006195	0.022046422413150534
ta097	1072379	1053051	0.018354286734450657
ta098	1056016	1044875	0.010662519440124417
ta099	1043883	1026137	0.01729398706020736
ta100	1051757	1030299	0.02082696382312319
ta101	1277255	1227733	0.04033613171593498
ta102	1303025	1245271	0.04637865974554936
ta103	1313228	1269673	0.03430410822314092
ta104	1288205	1238349	0.04026005592930587
ta105	1270736	1227214	0.03546406739166926
ta106	1278618	1227604	0.041555745989749135
ta107	1302669	1243707	0.04740827220559183
ta108	1294453	1246123	0.03878429336429871
ta109	1272356	1234936	0.030301165404522986
ta110	1293883	1250596	0.03461309647560044
ta111	6770710	6698656	0.010756486077207129
ta112	6916030	6770735	0.021459265500717428
ta113	6871170	6739645	0.019515122829169784
ta114	6907545	6785991	0.017912490600120158
ta115	6861538	6729486	0.01962289541875858
ta116	6793473	6724085	0.010319322257229051
ta117	6804163	6691468	0.0168415958949516
ta118	6852778	6783916	0.0101507742725588
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
