instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14046	14033	0.0009263878001852776
ta002	15258	15151	0.00706224011616395
ta003	13454	13301	0.011502894519209082
ta004	15568	15447	0.007833236227099112
ta005	13529	13529	0.0
ta006	13150	13123	0.002057456374304656
ta007	13622	13548	0.005462060820785356
ta008	14001	13948	0.003799827932320046
ta009	14339	14295	0.0030779993004547046
ta010	12988	12943	0.0034767828169667003
ta011	21052	20911	0.006742862608196643
ta012	22440	22440	0.0
ta013	20088	19833	0.012857358947209198
ta014	18805	18710	0.005077498663816141
ta015	18751	18541	0.011326249932581845
ta016	19350	19245	0.005455962587685113
ta017	18387	18363	0.0013069759843162881
ta018	20241	20241	0.0
ta019	20346	20330	0.0007870142646335465
ta020	21335	21320	0.0007035647279549719
ta021	34178	33623	0.016506558010885405
ta022	31859	31587	0.00861113749327255
ta023	34085	33920	0.00486438679245283
ta024	31887	31611	0.008731137895036538
ta025	34728	34557	0.004948346210608559
ta026	32804	32564	0.007370101953077018
ta027	32922	32922	0.0
ta028	32561	32412	0.0045970628162408985
ta029	33854	33600	0.007559523809523809
ta030	32315	32262	0.001642799578451429
ta031	65533	64802	0.011280516033455758
ta032	68979	68051	0.013636831200129314
ta033	64412	63162	0.01979038029194769
ta034	69565	68226	0.019625949051681177
ta035	70582	69351	0.01775028478320428
ta036	67761	66841	0.013764007121377597
ta037	66816	66253	0.008497728404751484
ta038	65525	64332	0.01854442579120811
ta039	63792	62981	0.012876899382353408
ta040	69836	68770	0.01550094517958412
ta041	89917	87114	0.032176228849553457
ta042	85763	82820	0.03553489495290992
ta043	82122	79931	0.027411142110069935
ta044	88320	86446	0.02167827314161442
ta045	88636	86377	0.026152795304305546
ta046	89781	86587	0.03688775451280215
ta047	90657	88750	0.02148732394366197
ta048	90148	86727	0.039445616705293625
ta049	87904	85441	0.028826909797404057
ta050	89747	87998	0.0198754517148117
ta051	128644	125831	0.02235538142429131
ta052	122132	119247	0.024193480758425787
ta053	120226	116459	0.03234614757124825
ta054	124599	120261	0.036071544390949686
ta055	123403	118184	0.04415995397008055
ta056	124371	120586	0.03138838671155855
ta057	127101	122880	0.0343505859375
ta058	127386	122489	0.039979100164096365
ta059	125640	121872	0.030917684127609295
ta060	127633	123954	0.02968036529680365
ta061	257448	253266	0.016512283527990335
ta062	246594	242281	0.01780164354613032
ta063	240581	237832	0.011558579165124962
ta064	231246	227738	0.015403665615751433
ta065	244547	240301	0.01766950616102305
ta066	235963	232342	0.015584784498713105
ta067	244411	240366	0.016828503199287755
ta068	234656	230945	0.01606876096040183
ta069	251584	247921	0.01477486780063004
ta070	248512	242933	0.022965179699752605
ta071	308392	298385	0.033537208639844496
ta072	281718	274384	0.026728963787975974
ta073	299260	288114	0.038686075650610524
ta074	310782	301044	0.03234743094032766
ta075	293303	284681	0.030286531240230292
ta076	277539	269686	0.029119049561341707
ta077	291553	279463	0.04326154088376637
ta078	298621	290908	0.02651353692576347
ta079	314297	301970	0.040821935953902704
ta080	302934	291283	0.03999890141202885
ta081	387065	365463	0.059108582811392675
ta082	388244	372449	0.04240849082693201
ta083	387955	370027	0.0484505184756788
ta084	394828	372393	0.06024549333634091
ta085	384897	368915	0.043321632354336365
ta086	392233	370908	0.057494041649142104
ta087	398078	373408	0.06606714371411432
ta088	402559	384525	0.046899421364020547
ta089	396713	374423	0.05953159928743693
ta090	401077	379296	0.05742480806546866
ta091	1071468	1046314	0.02404058437524491
ta092	1053459	1034195	0.018627048090543854
ta093	1079925	1046902	0.031543544667982294
ta094	1053856	1030481	0.022683581744835663
ta095	1068461	1034027	0.033300871253845406
ta096	1026968	1006195	0.020645103583301447
ta097	1071958	1053051	0.017954496031056425
ta098	1055502	1044875	0.010170594568728316
ta099	1042335	1026137	0.015785416567183526
ta100	1049846	1030299	0.018972162449929584
ta101	1277146	1227733	0.04024735019747779
ta102	1300128	1245271	0.04405225850437375
ta103	1309838	1269673	0.031634129417574444
ta104	1287620	1238349	0.039787652753787504
ta105	1269914	1227214	0.034794257562250755
ta106	1276060	1227604	0.039472012147239666
ta107	1299951	1243707	0.04522287001681264
ta108	1293964	1246123	0.038391876243356396
ta109	1271922	1234936	0.029949730188447012
ta110	1294783	1250596	0.03533275334320596
ta111	6770710	6698656	0.010756486077207129
ta112	6909747	6770735	0.020531301254590528
ta113	6862658	6739645	0.01825214829564465
ta114	6918261	6785991	0.019491626204632455
ta115	6860693	6729486	0.019497328622126563
ta116	6793473	6724085	0.010319322257229051
ta117	6810722	6691468	0.017821799342087566
ta118	6852778	6783916	0.0101507742725588
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
