instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14033	14033	0.0
ta002	15403	15151	0.016632565507227245
ta003	13380	13301	0.005939403052402075
ta004	15554	15447	0.006926911374376902
ta005	13649	13529	0.008869835168896445
ta006	13123	13123	0.0
ta007	13743	13548	0.014393268379096545
ta008	13981	13948	0.002365930599369085
ta009	14352	14295	0.003987408184679958
ta010	12943	12943	0.0
ta011	21117	20911	0.00985127444885467
ta012	22559	22440	0.005303030303030303
ta013	20046	19833	0.010739676297080622
ta014	18843	18710	0.007108498129342598
ta015	18784	18541	0.01310608920770185
ta016	19427	19245	0.009457001818654196
ta017	18551	18363	0.010237978543810923
ta018	20309	20241	0.0033595178103848623
ta019	20588	20330	0.012690605017215938
ta020	21335	21320	0.0007035647279549719
ta021	34273	33623	0.019332004877613537
ta022	31991	31587	0.012790071865007756
ta023	34249	33920	0.009699292452830188
ta024	31804	31611	0.006105469615007434
ta025	34642	34557	0.002459704256735249
ta026	32589	32564	0.0007677189534455226
ta027	33069	32922	0.004465099325678877
ta028	32568	32412	0.004813032210292484
ta029	33842	33600	0.007202380952380952
ta030	32651	32262	0.012057528981464262
ta031	65413	64802	0.009428721335761243
ta032	69044	68051	0.014591997178586648
ta033	64813	63162	0.02613913428960451
ta034	69636	68226	0.02066660803799138
ta035	70825	69351	0.021254199651050455
ta036	68141	66841	0.01944914049759878
ta037	66892	66253	0.009644846271112251
ta038	65458	64332	0.01750295342908661
ta039	64057	62981	0.017084517552912782
ta040	70000	68770	0.017885705976443216
ta041	90169	87114	0.035068990059003144
ta042	85481	82820	0.03212992030910408
ta043	82403	79931	0.03092667425654627
ta044	88183	86446	0.02009346875506096
ta045	89195	86377	0.03262442548363569
ta046	90279	86587	0.042639195260258465
ta047	91010	88750	0.025464788732394366
ta048	89894	86727	0.03651688632144545
ta049	88291	85441	0.033356351166301895
ta050	90110	87998	0.02400054546694243
ta051	131571	125831	0.045616739913057994
ta052	122970	119247	0.031220911217892274
ta053	120507	116459	0.034759013901888215
ta054	125757	120261	0.045700601192406515
ta055	124656	118184	0.0547620659310905
ta056	125192	120586	0.03819680559932331
ta057	129005	122880	0.049845377604166664
ta058	130042	122489	0.06166267991411474
ta059	126553	121872	0.03840915058421951
ta060	129433	123954	0.04420188134307888
ta061	257957	253266	0.018522028223290927
ta062	246503	242281	0.017426046615293813
ta063	240581	237832	0.011558579165124962
ta064	231424	227738	0.016185265524418412
ta065	244505	240301	0.017494725365271056
ta066	236276	232342	0.01693193654182197
ta067	244544	240366	0.017381826048609203
ta068	234979	230945	0.017467362359003227
ta069	252304	247921	0.017679018719672798
ta070	249107	242933	0.02541441467400477
ta071	308596	298385	0.03422088911976138
ta072	281843	274384	0.027184529710187182
ta073	299889	288114	0.040869239259459796
ta074	310250	301044	0.030580247405694847
ta075	292882	284681	0.028807682985517124
ta076	277562	269686	0.029204333929087903
ta077	291911	279463	0.04454256914153215
ta078	299041	290908	0.027957292339846274
ta079	314669	301970	0.04205384640858363
ta080	305242	291283	0.04792246715393621
ta081	386423	365463	0.0573519070329965
ta082	390699	372449	0.04899999731506864
ta083	391005	370027	0.05669316022884816
ta084	397330	372393	0.06696420179756332
ta085	386819	368915	0.0485315045471179
ta086	394094	370908	0.06251145836703441
ta087	397561	373408	0.06468259919444683
ta088	402874	384525	0.04771861387426045
ta089	396809	374423	0.05978799379311634
ta090	400944	379296	0.05707415844090104
ta091	1072546	1046314	0.025070867827439947
ta092	1054022	1034195	0.0191714328535721
ta093	1082961	1046902	0.03444352957583422
ta094	1058423	1030481	0.027115492667987087
ta095	1069075	1034027	0.03389466619343595
ta096	1028389	1006195	0.02205735468770964
ta097	1072026	1053051	0.018019070301438393
ta098	1056050	1044875	0.010695059217609762
ta099	1043018	1026137	0.016451019698149466
ta100	1050188	1030299	0.01930410492488103
ta101	1279110	1227733	0.04184704654839448
ta102	1302900	1245271	0.04627827998885383
ta103	1309540	1269673	0.03139942331608217
ta104	1287144	1238349	0.03940326999900674
ta105	1270952	1227214	0.03564007581399821
ta106	1276793	1227604	0.04006911023424492
ta107	1301788	1243707	0.046699906006800636
ta108	1294453	1246123	0.03878429336429871
ta109	1272133	1234936	0.030120589245110678
ta110	1295757	1250596	0.03611158199770349
ta111	6770710	6698656	0.010756486077207129
ta112	6916837	6770735	0.021578454924022283
ta113	6870769	6739645	0.019455624146375663
ta114	6918801	6785991	0.0195712019069875
ta115	6861538	6729486	0.01962289541875858
ta116	6793473	6724085	0.010319322257229051
ta117	6810722	6691468	0.017821799342087566
ta118	6852778	6783916	0.0101507742725588
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
