instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14041	14033	0.0005700848001140169
ta002	15201	15151	0.00330011220381493
ta003	13348	13301	0.0035335689045936395
ta004	15447	15447	0.0
ta005	13588	13529	0.0043610022913740856
ta006	13123	13123	0.0
ta007	13559	13548	0.0008119279598464718
ta008	14014	13948	0.00473186119873817
ta009	14295	14295	0.0
ta010	12943	12943	0.0
ta011	20958	20911	0.002247620869398881
ta012	22440	22440	0.0
ta013	19977	19833	0.007260626229012252
ta014	18765	18710	0.002939604489577766
ta015	18751	18541	0.011326249932581845
ta016	19388	19245	0.007430501428942583
ta017	18387	18363	0.0013069759843162881
ta018	20241	20241	0.0
ta019	20330	20330	0.0
ta020	21320	21320	0.0
ta021	33781	33623	0.004699164262558368
ta022	31766	31587	0.005666888276822744
ta023	33920	33920	0.0
ta024	31717	31611	0.003353263104615482
ta025	34586	34557	0.0008391932170037908
ta026	32564	32564	0.0
ta027	33093	32922	0.00519409513395298
ta028	32461	32412	0.0015117857583611008
ta029	33825	33600	0.006696428571428571
ta030	32317	32262	0.0017047920153741244
ta031	65246	64802	0.006851640381469707
ta032	68873	68051	0.012079175912183509
ta033	64380	63162	0.01928374655647383
ta034	69340	68226	0.016328086066895318
ta035	70407	69351	0.015226889302245101
ta036	67688	66841	0.012671863078050898
ta037	66831	66253	0.008724133246796372
ta038	65349	64332	0.015808617795187465
ta039	63787	62981	0.012797510360267382
ta040	69902	68770	0.016460665988076197
ta041	89558	87114	0.028055192047202516
ta042	85284	82820	0.0297512678097078
ta043	82115	79931	0.027323566576171947
ta044	87691	86446	0.014402054461744904
ta045	88150	86377	0.020526297509753755
ta046	89422	86587	0.03274163558039891
ta047	90562	88750	0.020416901408450705
ta048	89239	86727	0.02896445167018345
ta049	87712	85441	0.026579745087253193
ta050	90219	87998	0.025239209982045048
ta051	129404	125831	0.028395228520793764
ta052	121713	119247	0.020679765528692547
ta053	119864	116459	0.0292377574940537
ta054	124766	120261	0.037460190751781544
ta055	121852	118184	0.031036350098152032
ta056	123337	120586	0.022813593617832917
ta057	127318	122880	0.036116536458333334
ta058	127241	122489	0.0387953203961172
ta059	126138	121872	0.035003938558487595
ta060	127352	123954	0.027413395291801798
ta061	257407	253266	0.016350398395362977
ta062	246498	242281	0.017405409421291807
ta063	240481	237832	0.011138114299169161
ta064	231206	227738	0.015228025186837506
ta065	243986	240301	0.015334934103478554
ta066	236071	232342	0.016049616513587727
ta067	244240	240366	0.01611708810730303
ta068	234822	230945	0.016787546818506572
ta069	251846	247921	0.015831656051726154
ta070	246732	242933	0.01563805658350245
ta071	308214	298385	0.032940663907367995
ta072	281714	274384	0.026714385678465218
ta073	299348	288114	0.03899151030494873
ta074	310309	301044	0.030776232045813902
ta075	292870	284681	0.028765530541202258
ta076	277143	269686	0.02765067522971159
ta077	290280	279463	0.03870637615712992
ta078	299037	290908	0.02794354228828358
ta079	312927	301970	0.03628506142994337
ta080	302353	291283	0.03800427762691266
ta081	386978	365463	0.05887052861712403
ta082	388358	372449	0.0427145730019412
ta083	387749	370027	0.04789380234415327
ta084	393197	372393	0.05586571176149928
ta085	383111	368915	0.03848040876624697
ta086	392052	370908	0.05700605001779417
ta087	393945	373408	0.054998821664238584
ta088	400752	384525	0.04220011702750146
ta089	394069	374423	0.05247006727684998
ta090	398754	379296	0.05130030372057707
ta091	1070667	1046314	0.023275039806406106
ta092	1052685	1034195	0.017878639908334503
ta093	1080933	1046902	0.032506385506952895
ta094	1055755	1030481	0.024526410482095255
ta095	1068095	1034027	0.03294691531265625
ta096	1026827	1006195	0.020504971700316538
ta097	1071837	1053051	0.017839591814641457
ta098	1054378	1044875	0.009094867807153966
ta099	1042159	1026137	0.015613899508545154
ta100	1049989	1030299	0.019110957110508697
ta101	1272996	1227733	0.03686713642135546
ta102	1298041	1245271	0.042376318086585166
ta103	1308879	1269673	0.030878816829215082
ta104	1286498	1238349	0.03888160768894714
ta105	1268153	1227214	0.033359300007985565
ta106	1274245	1227604	0.03799352234108067
ta107	1297355	1243707	0.0431355616716799
ta108	1292581	1246123	0.03728203395651954
ta109	1270985	1234936	0.029190986415490356
ta110	1293414	1250596	0.03423807528570378
ta111	6770710	6698656	0.010756486077207129
ta112	6917121	6770735	0.021620400148580618
ta113	6871170	6739645	0.019515122829169784
ta114	6918801	6785991	0.0195712019069875
ta115	6861538	6729486	0.01962289541875858
ta116	6793473	6724085	0.010319322257229051
ta117	6804163	6691468	0.0168415958949516
ta118	6852495	6783916	0.010109057954137404
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
