instance	flowtime	bks	gap ((flowtime - bks) / bks)
ta001	14046	14033	0.0009263878001852776
ta002	15196	15151	0.002970100983433437
ta003	13456	13301	0.01165325915344711
ta004	15585	15447	0.008933773548261798
ta005	13529	13529	0.0
ta006	13150	13123	0.002057456374304656
ta007	13557	13548	0.0006643046944198405
ta008	14010	13948	0.0044450817321479786
ta009	14338	14295	0.0030080447708989155
ta010	13024	12943	0.006258209070540061
ta011	21189	20911	0.013294438333891254
ta012	22567	22440	0.005659536541889483
ta013	19950	19833	0.005899258811072455
ta014	18792	18710	0.004382683057188669
ta015	18723	18541	0.009816083274904266
ta016	19373	19245	0.006651078202130424
ta017	18377	18363	0.0007624026575178348
ta018	20275	20241	0.0016797589051924312
ta019	20449	20330	0.005853418593212002
ta020	21356	21320	0.0016885553470919325
ta021	33985	33623	0.010766439639532463
ta022	31683	31587	0.0030392249976256055
ta023	33920	33920	0.0
ta024	31910	31611	0.009458732719622916
ta025	34720	34557	0.004716844633504066
ta026	32647	32564	0.002548826925439135
ta027	33090	32922	0.005102970657918717
ta028	32412	32412	0.0
ta029	33760	33600	0.004761904761904762
ta030	32578	32262	0.009794805033785879
ta031	65317	64802	0.00794728557760563
ta032	68916	68051	0.012711054944086054
ta033	64626	63162	0.023178493397929135
ta034	69543	68226	0.019303491337613228
ta035	70578	69351	0.01769260717221093
ta036	67979	66841	0.017025478374051856
ta037	66839	66253	0.00884488249588698
ta038	65389	64332	0.01643039233973761
ta039	64073	62981	0.017338562423588066
ta040	69902	68770	0.016460665988076197
ta041	90098	87114	0.034253966067451846
ta042	84939	82820	0.025585607341221926
ta043	82258	79931	0.029112609625802255
ta044	88766	86446	0.026837563334335887
ta045	88843	86377	0.028549266587170195
ta046	89329	86587	0.031667571344428144
ta047	90499	88750	0.019707042253521125
ta048	89882	86727	0.036378521106460504
ta049	87765	85441	0.027200056179117752
ta050	90039	87998	0.023193708947930634
ta051	129640	125831	0.030270759987602418
ta052	121963	119247	0.022776254329249374
ta053	119938	116459	0.029873174250165294
ta054	124509	120261	0.03532317210068102
ta055	123304	118184	0.0433222771271915
ta056	124726	120586	0.03433234372149337
ta057	127385	122880	0.036661783854166664
ta058	129095	122489	0.053931373429450806
ta059	126387	121872	0.037047065773926746
ta060	128855	123954	0.039538861190441615
ta061	257428	253266	0.016433315170611137
ta062	246374	242281	0.01689360701004206
ta063	240581	237832	0.011558579165124962
ta064	231396	227738	0.01606231722417866
ta065	244178	240301	0.016133932026916244
ta066	236019	232342	0.015825808506425874
ta067	244393	240366	0.016753617400131465
ta068	234886	230945	0.01706466907705298
ta069	252192	247921	0.017227261910043926
ta070	249343	242933	0.0263858759411031
ta071	308677	298385	0.034492350486787206
ta072	281226	274384	0.024935856318152663
ta073	300913	288114	0.04442338796448628
ta074	310764	301044	0.03228763901622354
ta075	293148	284681	0.029742062167829958
ta076	277401	269686	0.028607343354864548
ta077	291153	279463	0.04183022439464258
ta078	299411	290908	0.02922917210939541
ta079	313742	301970	0.03898400503361261
ta080	303901	291283	0.04331869693734272
ta081	387034	365463	0.05902375890309005
ta082	391209	372449	0.05036931230853083
ta083	389422	370027	0.052415094033678625
ta084	395363	372393	0.06168214762361269
ta085	385442	368915	0.044798937424610004
ta086	393302	370908	0.06037615796909206
ta087	395718	373408	0.059746979175593455
ta088	401878	384525	0.04512840517521618
ta089	398130	374423	0.063316089022309
ta090	400845	379296	0.056813148569982284
ta091	1070501	1046314	0.023116387623600562
ta092	1054041	1034195	0.01918980463065476
ta093	1079721	1046902	0.031348684022000146
ta094	1055878	1030481	0.024645772217052036
ta095	1068146	1034027	0.03299623704216621
ta096	1026662	1006195	0.020340987581929943
ta097	1072094	1053051	0.018083644571820358
ta098	1054992	1044875	0.00968249790644814
ta099	1042116	1026137	0.015571994772627827
ta100	1050201	1030299	0.019316722621297314
ta101	1275906	1227733	0.03923735861135931
ta102	1303025	1245271	0.04637865974554936
ta103	1310217	1269673	0.031932631472828044
ta104	1286898	1238349	0.0392046184072503
ta105	1271191	1227214	0.03583482587388997
ta106	1277242	1227604	0.04043486335984568
ta107	1298151	1243707	0.04377558379907808
ta108	1294986	1246123	0.03921202000123583
ta109	1273113	1234936	0.030914152636249977
ta110	1294751	1250596	0.035307165543468876
ta111	6770710	6698656	0.010756486077207129
ta112	6916837	6770735	0.021578454924022283
ta113	6869926	6739645	0.019330543374317194
ta114	6921094	6785991	0.019909103917172894
ta115	6861538	6729486	0.01962289541875858
ta116	6793473	6724085	0.010319322257229051
ta117	6810722	6691468	0.017821799342087566
ta118	6852778	6783916	0.0101507742725588
ta119	6789282	6711305	0.011618753729714265
ta120	6860331	6755722	0.015484503358782377
